date_id,date,year,month,month_name,quarter,weekday,is_weekend
20100428,2010-04-28,2010,4,Apr,2,Wednesday,False
20100429,2010-04-29,2010,4,Apr,2,Thursday,False
20100430,2010-04-30,2010,4,Apr,2,Friday,False
20100501,2010-05-01,2010,5,May,2,Saturday,True
20100502,2010-05-02,2010,5,May,2,Sunday,True
20100503,2010-05-03,2010,5,May,2,Monday,False
20100504,2010-05-04,2010,5,May,2,Tuesday,False
20100505,2010-05-05,2010,5,May,2,Wednesday,False
20100506,2010-05-06,2010,5,May,2,Thursday,False
20100507,2010-05-07,2010,5,May,2,Friday,False
20100508,2010-05-08,2010,5,May,2,Saturday,True
20100509,2010-05-09,2010,5,May,2,Sunday,True
20100510,2010-05-10,2010,5,May,2,Monday,False
20100511,2010-05-11,2010,5,May,2,Tuesday,False
20100512,2010-05-12,2010,5,May,2,Wednesday,False
20100513,2010-05-13,2010,5,May,2,Thursday,False
20100514,2010-05-14,2010,5,May,2,Friday,False
20100515,2010-05-15,2010,5,May,2,Saturday,True
20100516,2010-05-16,2010,5,May,2,Sunday,True
20100517,2010-05-17,2010,5,May,2,Monday,False
20100518,2010-05-18,2010,5,May,2,Tuesday,False
20100519,2010-05-19,2010,5,May,2,Wednesday,False
20100520,2010-05-20,2010,5,May,2,Thursday,False
20100521,2010-05-21,2010,5,May,2,Friday,False
20100522,2010-05-22,2010,5,May,2,Saturday,True
20100523,2010-05-23,2010,5,May,2,Sunday,True
20100524,2010-05-24,2010,5,May,2,Monday,False
20100525,2010-05-25,2010,5,May,2,Tuesday,False
20100526,2010-05-26,2010,5,May,2,Wednesday,False
20100527,2010-05-27,2010,5,May,2,Thursday,False
20100528,2010-05-28,2010,5,May,2,Friday,False
20100529,2010-05-29,2010,5,May,2,Saturday,True
20100530,2010-05-30,2010,5,May,2,Sunday,True
20100531,2010-05-31,2010,5,May,2,Monday,False
20100601,2010-06-01,2010,6,Jun,2,Tuesday,False
20100602,2010-06-02,2010,6,Jun,2,Wednesday,False
20100603,2010-06-03,2010,6,Jun,2,Thursday,False
20100604,2010-06-04,2010,6,Jun,2,Friday,False
20100605,2010-06-05,2010,6,Jun,2,Saturday,True
20100606,2010-06-06,2010,6,Jun,2,Sunday,True
20100607,2010-06-07,2010,6,Jun,2,Monday,False
20100608,2010-06-08,2010,6,Jun,2,Tuesday,False
20100609,2010-06-09,2010,6,Jun,2,Wednesday,False
20100610,2010-06-10,2010,6,Jun,2,Thursday,False
20100611,2010-06-11,2010,6,Jun,2,Friday,False
20100612,2010-06-12,2010,6,Jun,2,Saturday,True
20100613,2010-06-13,2010,6,Jun,2,Sunday,True
20100614,2010-06-14,2010,6,Jun,2,Monday,False
20100615,2010-06-15,2010,6,Jun,2,Tuesday,False
20100616,2010-06-16,2010,6,Jun,2,Wednesday,False
20100617,2010-06-17,2010,6,Jun,2,Thursday,False
20100618,2010-06-18,2010,6,Jun,2,Friday,False
20100619,2010-06-19,2010,6,Jun,2,Saturday,True
20100620,2010-06-20,2010,6,Jun,2,Sunday,True
20100621,2010-06-21,2010,6,Jun,2,Monday,False
20100622,2010-06-22,2010,6,Jun,2,Tuesday,False
20100623,2010-06-23,2010,6,Jun,2,Wednesday,False
20100624,2010-06-24,2010,6,Jun,2,Thursday,False
20100625,2010-06-25,2010,6,Jun,2,Friday,False
20100626,2010-06-26,2010,6,Jun,2,Saturday,True
20100627,2010-06-27,2010,6,Jun,2,Sunday,True
20100628,2010-06-28,2010,6,Jun,2,Monday,False
20100629,2010-06-29,2010,6,Jun,2,Tuesday,False
20100630,2010-06-30,2010,6,Jun,2,Wednesday,False
20100701,2010-07-01,2010,7,Jul,3,Thursday,False
20100702,2010-07-02,2010,7,Jul,3,Friday,False
20100703,2010-07-03,2010,7,Jul,3,Saturday,True
20100704,2010-07-04,2010,7,Jul,3,Sunday,True
20100705,2010-07-05,2010,7,Jul,3,Monday,False
20100706,2010-07-06,2010,7,Jul,3,Tuesday,False
20100707,2010-07-07,2010,7,Jul,3,Wednesday,False
20100708,2010-07-08,2010,7,Jul,3,Thursday,False
20100709,2010-07-09,2010,7,Jul,3,Friday,False
20100710,2010-07-10,2010,7,Jul,3,Saturday,True
20100711,2010-07-11,2010,7,Jul,3,Sunday,True
20100712,2010-07-12,2010,7,Jul,3,Monday,False
20100713,2010-07-13,2010,7,Jul,3,Tuesday,False
20100714,2010-07-14,2010,7,Jul,3,Wednesday,False
20100715,2010-07-15,2010,7,Jul,3,Thursday,False
20100716,2010-07-16,2010,7,Jul,3,Friday,False
20100717,2010-07-17,2010,7,Jul,3,Saturday,True
20100718,2010-07-18,2010,7,Jul,3,Sunday,True
20100719,2010-07-19,2010,7,Jul,3,Monday,False
20100720,2010-07-20,2010,7,Jul,3,Tuesday,False
20100721,2010-07-21,2010,7,Jul,3,Wednesday,False
20100722,2010-07-22,2010,7,Jul,3,Thursday,False
20100723,2010-07-23,2010,7,Jul,3,Friday,False
20100724,2010-07-24,2010,7,Jul,3,Saturday,True
20100725,2010-07-25,2010,7,Jul,3,Sunday,True
20100726,2010-07-26,2010,7,Jul,3,Monday,False
20100727,2010-07-27,2010,7,Jul,3,Tuesday,False
20100728,2010-07-28,2010,7,Jul,3,Wednesday,False
20100729,2010-07-29,2010,7,Jul,3,Thursday,False
20100730,2010-07-30,2010,7,Jul,3,Friday,False
20100731,2010-07-31,2010,7,Jul,3,Saturday,True
20100801,2010-08-01,2010,8,Aug,3,Sunday,True
20100802,2010-08-02,2010,8,Aug,3,Monday,False
20100803,2010-08-03,2010,8,Aug,3,Tuesday,False
20100804,2010-08-04,2010,8,Aug,3,Wednesday,False
20100805,2010-08-05,2010,8,Aug,3,Thursday,False
20100806,2010-08-06,2010,8,Aug,3,Friday,False
20100807,2010-08-07,2010,8,Aug,3,Saturday,True
20100808,2010-08-08,2010,8,Aug,3,Sunday,True
20100809,2010-08-09,2010,8,Aug,3,Monday,False
20100810,2010-08-10,2010,8,Aug,3,Tuesday,False
20100811,2010-08-11,2010,8,Aug,3,Wednesday,False
20100812,2010-08-12,2010,8,Aug,3,Thursday,False
20100813,2010-08-13,2010,8,Aug,3,Friday,False
20100814,2010-08-14,2010,8,Aug,3,Saturday,True
20100815,2010-08-15,2010,8,Aug,3,Sunday,True
20100816,2010-08-16,2010,8,Aug,3,Monday,False
20100817,2010-08-17,2010,8,Aug,3,Tuesday,False
20100818,2010-08-18,2010,8,Aug,3,Wednesday,False
20100819,2010-08-19,2010,8,Aug,3,Thursday,False
20100820,2010-08-20,2010,8,Aug,3,Friday,False
20100821,2010-08-21,2010,8,Aug,3,Saturday,True
20100822,2010-08-22,2010,8,Aug,3,Sunday,True
20100823,2010-08-23,2010,8,Aug,3,Monday,False
20100824,2010-08-24,2010,8,Aug,3,Tuesday,False
20100825,2010-08-25,2010,8,Aug,3,Wednesday,False
20100826,2010-08-26,2010,8,Aug,3,Thursday,False
20100827,2010-08-27,2010,8,Aug,3,Friday,False
20100828,2010-08-28,2010,8,Aug,3,Saturday,True
20100829,2010-08-29,2010,8,Aug,3,Sunday,True
20100830,2010-08-30,2010,8,Aug,3,Monday,False
20100831,2010-08-31,2010,8,Aug,3,Tuesday,False
20100901,2010-09-01,2010,9,Sep,3,Wednesday,False
20100902,2010-09-02,2010,9,Sep,3,Thursday,False
20100903,2010-09-03,2010,9,Sep,3,Friday,False
20100904,2010-09-04,2010,9,Sep,3,Saturday,True
20100905,2010-09-05,2010,9,Sep,3,Sunday,True
20100906,2010-09-06,2010,9,Sep,3,Monday,False
20100907,2010-09-07,2010,9,Sep,3,Tuesday,False
20100908,2010-09-08,2010,9,Sep,3,Wednesday,False
20100909,2010-09-09,2010,9,Sep,3,Thursday,False
20100910,2010-09-10,2010,9,Sep,3,Friday,False
20100911,2010-09-11,2010,9,Sep,3,Saturday,True
20100912,2010-09-12,2010,9,Sep,3,Sunday,True
20100913,2010-09-13,2010,9,Sep,3,Monday,False
20100914,2010-09-14,2010,9,Sep,3,Tuesday,False
20100915,2010-09-15,2010,9,Sep,3,Wednesday,False
20100916,2010-09-16,2010,9,Sep,3,Thursday,False
20100917,2010-09-17,2010,9,Sep,3,Friday,False
20100918,2010-09-18,2010,9,Sep,3,Saturday,True
20100919,2010-09-19,2010,9,Sep,3,Sunday,True
20100920,2010-09-20,2010,9,Sep,3,Monday,False
20100921,2010-09-21,2010,9,Sep,3,Tuesday,False
20100922,2010-09-22,2010,9,Sep,3,Wednesday,False
20100923,2010-09-23,2010,9,Sep,3,Thursday,False
20100924,2010-09-24,2010,9,Sep,3,Friday,False
20100925,2010-09-25,2010,9,Sep,3,Saturday,True
20100926,2010-09-26,2010,9,Sep,3,Sunday,True
20100927,2010-09-27,2010,9,Sep,3,Monday,False
20100928,2010-09-28,2010,9,Sep,3,Tuesday,False
20100929,2010-09-29,2010,9,Sep,3,Wednesday,False
20100930,2010-09-30,2010,9,Sep,3,Thursday,False
20101001,2010-10-01,2010,10,Oct,4,Friday,False
20101002,2010-10-02,2010,10,Oct,4,Saturday,True
20101003,2010-10-03,2010,10,Oct,4,Sunday,True
20101004,2010-10-04,2010,10,Oct,4,Monday,False
20101005,2010-10-05,2010,10,Oct,4,Tuesday,False
20101006,2010-10-06,2010,10,Oct,4,Wednesday,False
20101007,2010-10-07,2010,10,Oct,4,Thursday,False
20101008,2010-10-08,2010,10,Oct,4,Friday,False
20101009,2010-10-09,2010,10,Oct,4,Saturday,True
20101010,2010-10-10,2010,10,Oct,4,Sunday,True
20101011,2010-10-11,2010,10,Oct,4,Monday,False
20101012,2010-10-12,2010,10,Oct,4,Tuesday,False
20101013,2010-10-13,2010,10,Oct,4,Wednesday,False
20101014,2010-10-14,2010,10,Oct,4,Thursday,False
20101015,2010-10-15,2010,10,Oct,4,Friday,False
20101016,2010-10-16,2010,10,Oct,4,Saturday,True
20101017,2010-10-17,2010,10,Oct,4,Sunday,True
20101018,2010-10-18,2010,10,Oct,4,Monday,False
20101019,2010-10-19,2010,10,Oct,4,Tuesday,False
20101020,2010-10-20,2010,10,Oct,4,Wednesday,False
20101021,2010-10-21,2010,10,Oct,4,Thursday,False
20101022,2010-10-22,2010,10,Oct,4,Friday,False
20101023,2010-10-23,2010,10,Oct,4,Saturday,True
20101024,2010-10-24,2010,10,Oct,4,Sunday,True
20101025,2010-10-25,2010,10,Oct,4,Monday,False
20101026,2010-10-26,2010,10,Oct,4,Tuesday,False
20101027,2010-10-27,2010,10,Oct,4,Wednesday,False
20101028,2010-10-28,2010,10,Oct,4,Thursday,False
20101029,2010-10-29,2010,10,Oct,4,Friday,False
20101030,2010-10-30,2010,10,Oct,4,Saturday,True
20101031,2010-10-31,2010,10,Oct,4,Sunday,True
20101101,2010-11-01,2010,11,Nov,4,Monday,False
20101102,2010-11-02,2010,11,Nov,4,Tuesday,False
20101103,2010-11-03,2010,11,Nov,4,Wednesday,False
20101104,2010-11-04,2010,11,Nov,4,Thursday,False
20101105,2010-11-05,2010,11,Nov,4,Friday,False
20101106,2010-11-06,2010,11,Nov,4,Saturday,True
20101107,2010-11-07,2010,11,Nov,4,Sunday,True
20101108,2010-11-08,2010,11,Nov,4,Monday,False
20101109,2010-11-09,2010,11,Nov,4,Tuesday,False
20101110,2010-11-10,2010,11,Nov,4,Wednesday,False
20101111,2010-11-11,2010,11,Nov,4,Thursday,False
20101112,2010-11-12,2010,11,Nov,4,Friday,False
20101113,2010-11-13,2010,11,Nov,4,Saturday,True
20101114,2010-11-14,2010,11,Nov,4,Sunday,True
20101115,2010-11-15,2010,11,Nov,4,Monday,False
20101116,2010-11-16,2010,11,Nov,4,Tuesday,False
20101117,2010-11-17,2010,11,Nov,4,Wednesday,False
20101118,2010-11-18,2010,11,Nov,4,Thursday,False
20101119,2010-11-19,2010,11,Nov,4,Friday,False
20101120,2010-11-20,2010,11,Nov,4,Saturday,True
20101121,2010-11-21,2010,11,Nov,4,Sunday,True
20101122,2010-11-22,2010,11,Nov,4,Monday,False
20101123,2010-11-23,2010,11,Nov,4,Tuesday,False
20101124,2010-11-24,2010,11,Nov,4,Wednesday,False
20101125,2010-11-25,2010,11,Nov,4,Thursday,False
20101126,2010-11-26,2010,11,Nov,4,Friday,False
20101127,2010-11-27,2010,11,Nov,4,Saturday,True
20101128,2010-11-28,2010,11,Nov,4,Sunday,True
20101129,2010-11-29,2010,11,Nov,4,Monday,False
20101130,2010-11-30,2010,11,Nov,4,Tuesday,False
20101201,2010-12-01,2010,12,Dec,4,Wednesday,False
20101202,2010-12-02,2010,12,Dec,4,Thursday,False
20101203,2010-12-03,2010,12,Dec,4,Friday,False
20101204,2010-12-04,2010,12,Dec,4,Saturday,True
20101205,2010-12-05,2010,12,Dec,4,Sunday,True
20101206,2010-12-06,2010,12,Dec,4,Monday,False
20101207,2010-12-07,2010,12,Dec,4,Tuesday,False
20101208,2010-12-08,2010,12,Dec,4,Wednesday,False
20101209,2010-12-09,2010,12,Dec,4,Thursday,False
20101210,2010-12-10,2010,12,Dec,4,Friday,False
20101211,2010-12-11,2010,12,Dec,4,Saturday,True
20101212,2010-12-12,2010,12,Dec,4,Sunday,True
20101213,2010-12-13,2010,12,Dec,4,Monday,False
20101214,2010-12-14,2010,12,Dec,4,Tuesday,False
20101215,2010-12-15,2010,12,Dec,4,Wednesday,False
20101216,2010-12-16,2010,12,Dec,4,Thursday,False
20101217,2010-12-17,2010,12,Dec,4,Friday,False
20101218,2010-12-18,2010,12,Dec,4,Saturday,True
20101219,2010-12-19,2010,12,Dec,4,Sunday,True
20101220,2010-12-20,2010,12,Dec,4,Monday,False
20101221,2010-12-21,2010,12,Dec,4,Tuesday,False
20101222,2010-12-22,2010,12,Dec,4,Wednesday,False
20101223,2010-12-23,2010,12,Dec,4,Thursday,False
20101224,2010-12-24,2010,12,Dec,4,Friday,False
20101225,2010-12-25,2010,12,Dec,4,Saturday,True
20101226,2010-12-26,2010,12,Dec,4,Sunday,True
20101227,2010-12-27,2010,12,Dec,4,Monday,False
20101228,2010-12-28,2010,12,Dec,4,Tuesday,False
20101229,2010-12-29,2010,12,Dec,4,Wednesday,False
20101230,2010-12-30,2010,12,Dec,4,Thursday,False
20101231,2010-12-31,2010,12,Dec,4,Friday,False
20110101,2011-01-01,2011,1,Jan,1,Saturday,True
20110102,2011-01-02,2011,1,Jan,1,Sunday,True
20110103,2011-01-03,2011,1,Jan,1,Monday,False
20110104,2011-01-04,2011,1,Jan,1,Tuesday,False
20110105,2011-01-05,2011,1,Jan,1,Wednesday,False
20110106,2011-01-06,2011,1,Jan,1,Thursday,False
20110107,2011-01-07,2011,1,Jan,1,Friday,False
20110108,2011-01-08,2011,1,Jan,1,Saturday,True
20110109,2011-01-09,2011,1,Jan,1,Sunday,True
20110110,2011-01-10,2011,1,Jan,1,Monday,False
20110111,2011-01-11,2011,1,Jan,1,Tuesday,False
20110112,2011-01-12,2011,1,Jan,1,Wednesday,False
20110113,2011-01-13,2011,1,Jan,1,Thursday,False
20110114,2011-01-14,2011,1,Jan,1,Friday,False
20110115,2011-01-15,2011,1,Jan,1,Saturday,True
20110116,2011-01-16,2011,1,Jan,1,Sunday,True
20110117,2011-01-17,2011,1,Jan,1,Monday,False
20110118,2011-01-18,2011,1,Jan,1,Tuesday,False
20110119,2011-01-19,2011,1,Jan,1,Wednesday,False
20110120,2011-01-20,2011,1,Jan,1,Thursday,False
20110121,2011-01-21,2011,1,Jan,1,Friday,False
20110122,2011-01-22,2011,1,Jan,1,Saturday,True
20110123,2011-01-23,2011,1,Jan,1,Sunday,True
20110124,2011-01-24,2011,1,Jan,1,Monday,False
20110125,2011-01-25,2011,1,Jan,1,Tuesday,False
20110126,2011-01-26,2011,1,Jan,1,Wednesday,False
20110127,2011-01-27,2011,1,Jan,1,Thursday,False
20110128,2011-01-28,2011,1,Jan,1,Friday,False
20110129,2011-01-29,2011,1,Jan,1,Saturday,True
20110130,2011-01-30,2011,1,Jan,1,Sunday,True
20110131,2011-01-31,2011,1,Jan,1,Monday,False
20110201,2011-02-01,2011,2,Feb,1,Tuesday,False
20110202,2011-02-02,2011,2,Feb,1,Wednesday,False
20110203,2011-02-03,2011,2,Feb,1,Thursday,False
20110204,2011-02-04,2011,2,Feb,1,Friday,False
20110205,2011-02-05,2011,2,Feb,1,Saturday,True
20110206,2011-02-06,2011,2,Feb,1,Sunday,True
20110207,2011-02-07,2011,2,Feb,1,Monday,False
20110208,2011-02-08,2011,2,Feb,1,Tuesday,False
20110209,2011-02-09,2011,2,Feb,1,Wednesday,False
20110210,2011-02-10,2011,2,Feb,1,Thursday,False
20110211,2011-02-11,2011,2,Feb,1,Friday,False
20110212,2011-02-12,2011,2,Feb,1,Saturday,True
20110213,2011-02-13,2011,2,Feb,1,Sunday,True
20110214,2011-02-14,2011,2,Feb,1,Monday,False
20110215,2011-02-15,2011,2,Feb,1,Tuesday,False
20110216,2011-02-16,2011,2,Feb,1,Wednesday,False
20110217,2011-02-17,2011,2,Feb,1,Thursday,False
20110218,2011-02-18,2011,2,Feb,1,Friday,False
20110219,2011-02-19,2011,2,Feb,1,Saturday,True
20110220,2011-02-20,2011,2,Feb,1,Sunday,True
20110221,2011-02-21,2011,2,Feb,1,Monday,False
20110222,2011-02-22,2011,2,Feb,1,Tuesday,False
20110223,2011-02-23,2011,2,Feb,1,Wednesday,False
20110224,2011-02-24,2011,2,Feb,1,Thursday,False
20110225,2011-02-25,2011,2,Feb,1,Friday,False
20110226,2011-02-26,2011,2,Feb,1,Saturday,True
20110227,2011-02-27,2011,2,Feb,1,Sunday,True
20110228,2011-02-28,2011,2,Feb,1,Monday,False
20110301,2011-03-01,2011,3,Mar,1,Tuesday,False
20110302,2011-03-02,2011,3,Mar,1,Wednesday,False
20110303,2011-03-03,2011,3,Mar,1,Thursday,False
20110304,2011-03-04,2011,3,Mar,1,Friday,False
20110305,2011-03-05,2011,3,Mar,1,Saturday,True
20110306,2011-03-06,2011,3,Mar,1,Sunday,True
20110307,2011-03-07,2011,3,Mar,1,Monday,False
20110308,2011-03-08,2011,3,Mar,1,Tuesday,False
20110309,2011-03-09,2011,3,Mar,1,Wednesday,False
20110310,2011-03-10,2011,3,Mar,1,Thursday,False
20110311,2011-03-11,2011,3,Mar,1,Friday,False
20110312,2011-03-12,2011,3,Mar,1,Saturday,True
20110313,2011-03-13,2011,3,Mar,1,Sunday,True
20110314,2011-03-14,2011,3,Mar,1,Monday,False
20110315,2011-03-15,2011,3,Mar,1,Tuesday,False
20110316,2011-03-16,2011,3,Mar,1,Wednesday,False
20110317,2011-03-17,2011,3,Mar,1,Thursday,False
20110318,2011-03-18,2011,3,Mar,1,Friday,False
20110319,2011-03-19,2011,3,Mar,1,Saturday,True
20110320,2011-03-20,2011,3,Mar,1,Sunday,True
20110321,2011-03-21,2011,3,Mar,1,Monday,False
20110322,2011-03-22,2011,3,Mar,1,Tuesday,False
20110323,2011-03-23,2011,3,Mar,1,Wednesday,False
20110324,2011-03-24,2011,3,Mar,1,Thursday,False
20110325,2011-03-25,2011,3,Mar,1,Friday,False
20110326,2011-03-26,2011,3,Mar,1,Saturday,True
20110327,2011-03-27,2011,3,Mar,1,Sunday,True
20110328,2011-03-28,2011,3,Mar,1,Monday,False
20110329,2011-03-29,2011,3,Mar,1,Tuesday,False
20110330,2011-03-30,2011,3,Mar,1,Wednesday,False
20110331,2011-03-31,2011,3,Mar,1,Thursday,False
20110401,2011-04-01,2011,4,Apr,2,Friday,False
20110402,2011-04-02,2011,4,Apr,2,Saturday,True
20110403,2011-04-03,2011,4,Apr,2,Sunday,True
20110404,2011-04-04,2011,4,Apr,2,Monday,False
20110405,2011-04-05,2011,4,Apr,2,Tuesday,False
20110406,2011-04-06,2011,4,Apr,2,Wednesday,False
20110407,2011-04-07,2011,4,Apr,2,Thursday,False
20110408,2011-04-08,2011,4,Apr,2,Friday,False
20110409,2011-04-09,2011,4,Apr,2,Saturday,True
20110410,2011-04-10,2011,4,Apr,2,Sunday,True
20110411,2011-04-11,2011,4,Apr,2,Monday,False
20110412,2011-04-12,2011,4,Apr,2,Tuesday,False
20110413,2011-04-13,2011,4,Apr,2,Wednesday,False
20110414,2011-04-14,2011,4,Apr,2,Thursday,False
20110415,2011-04-15,2011,4,Apr,2,Friday,False
20110416,2011-04-16,2011,4,Apr,2,Saturday,True
20110417,2011-04-17,2011,4,Apr,2,Sunday,True
20110418,2011-04-18,2011,4,Apr,2,Monday,False
20110419,2011-04-19,2011,4,Apr,2,Tuesday,False
20110420,2011-04-20,2011,4,Apr,2,Wednesday,False
20110421,2011-04-21,2011,4,Apr,2,Thursday,False
20110422,2011-04-22,2011,4,Apr,2,Friday,False
20110423,2011-04-23,2011,4,Apr,2,Saturday,True
20110424,2011-04-24,2011,4,Apr,2,Sunday,True
20110425,2011-04-25,2011,4,Apr,2,Monday,False
20110426,2011-04-26,2011,4,Apr,2,Tuesday,False
20110427,2011-04-27,2011,4,Apr,2,Wednesday,False
20110428,2011-04-28,2011,4,Apr,2,Thursday,False
20110429,2011-04-29,2011,4,Apr,2,Friday,False
20110430,2011-04-30,2011,4,Apr,2,Saturday,True
20110501,2011-05-01,2011,5,May,2,Sunday,True
20110502,2011-05-02,2011,5,May,2,Monday,False
20110503,2011-05-03,2011,5,May,2,Tuesday,False
20110504,2011-05-04,2011,5,May,2,Wednesday,False
20110505,2011-05-05,2011,5,May,2,Thursday,False
20110506,2011-05-06,2011,5,May,2,Friday,False
20110507,2011-05-07,2011,5,May,2,Saturday,True
20110508,2011-05-08,2011,5,May,2,Sunday,True
20110509,2011-05-09,2011,5,May,2,Monday,False
20110510,2011-05-10,2011,5,May,2,Tuesday,False
20110511,2011-05-11,2011,5,May,2,Wednesday,False
20110512,2011-05-12,2011,5,May,2,Thursday,False
20110513,2011-05-13,2011,5,May,2,Friday,False
20110514,2011-05-14,2011,5,May,2,Saturday,True
20110515,2011-05-15,2011,5,May,2,Sunday,True
20110516,2011-05-16,2011,5,May,2,Monday,False
20110517,2011-05-17,2011,5,May,2,Tuesday,False
20110518,2011-05-18,2011,5,May,2,Wednesday,False
20110519,2011-05-19,2011,5,May,2,Thursday,False
20110520,2011-05-20,2011,5,May,2,Friday,False
20110521,2011-05-21,2011,5,May,2,Saturday,True
20110522,2011-05-22,2011,5,May,2,Sunday,True
20110523,2011-05-23,2011,5,May,2,Monday,False
20110524,2011-05-24,2011,5,May,2,Tuesday,False
20110525,2011-05-25,2011,5,May,2,Wednesday,False
20110526,2011-05-26,2011,5,May,2,Thursday,False
20110527,2011-05-27,2011,5,May,2,Friday,False
20110528,2011-05-28,2011,5,May,2,Saturday,True
20110529,2011-05-29,2011,5,May,2,Sunday,True
20110530,2011-05-30,2011,5,May,2,Monday,False
20110531,2011-05-31,2011,5,May,2,Tuesday,False
20110601,2011-06-01,2011,6,Jun,2,Wednesday,False
20110602,2011-06-02,2011,6,Jun,2,Thursday,False
20110603,2011-06-03,2011,6,Jun,2,Friday,False
20110604,2011-06-04,2011,6,Jun,2,Saturday,True
20110605,2011-06-05,2011,6,Jun,2,Sunday,True
20110606,2011-06-06,2011,6,Jun,2,Monday,False
20110607,2011-06-07,2011,6,Jun,2,Tuesday,False
20110608,2011-06-08,2011,6,Jun,2,Wednesday,False
20110609,2011-06-09,2011,6,Jun,2,Thursday,False
20110610,2011-06-10,2011,6,Jun,2,Friday,False
20110611,2011-06-11,2011,6,Jun,2,Saturday,True
20110612,2011-06-12,2011,6,Jun,2,Sunday,True
20110613,2011-06-13,2011,6,Jun,2,Monday,False
20110614,2011-06-14,2011,6,Jun,2,Tuesday,False
20110615,2011-06-15,2011,6,Jun,2,Wednesday,False
20110616,2011-06-16,2011,6,Jun,2,Thursday,False
20110617,2011-06-17,2011,6,Jun,2,Friday,False
20110618,2011-06-18,2011,6,Jun,2,Saturday,True
20110619,2011-06-19,2011,6,Jun,2,Sunday,True
20110620,2011-06-20,2011,6,Jun,2,Monday,False
20110621,2011-06-21,2011,6,Jun,2,Tuesday,False
20110622,2011-06-22,2011,6,Jun,2,Wednesday,False
20110623,2011-06-23,2011,6,Jun,2,Thursday,False
20110624,2011-06-24,2011,6,Jun,2,Friday,False
20110625,2011-06-25,2011,6,Jun,2,Saturday,True
20110626,2011-06-26,2011,6,Jun,2,Sunday,True
20110627,2011-06-27,2011,6,Jun,2,Monday,False
20110628,2011-06-28,2011,6,Jun,2,Tuesday,False
20110629,2011-06-29,2011,6,Jun,2,Wednesday,False
20110630,2011-06-30,2011,6,Jun,2,Thursday,False
20110701,2011-07-01,2011,7,Jul,3,Friday,False
20110702,2011-07-02,2011,7,Jul,3,Saturday,True
20110703,2011-07-03,2011,7,Jul,3,Sunday,True
20110704,2011-07-04,2011,7,Jul,3,Monday,False
20110705,2011-07-05,2011,7,Jul,3,Tuesday,False
20110706,2011-07-06,2011,7,Jul,3,Wednesday,False
20110707,2011-07-07,2011,7,Jul,3,Thursday,False
20110708,2011-07-08,2011,7,Jul,3,Friday,False
20110709,2011-07-09,2011,7,Jul,3,Saturday,True
20110710,2011-07-10,2011,7,Jul,3,Sunday,True
20110711,2011-07-11,2011,7,Jul,3,Monday,False
20110712,2011-07-12,2011,7,Jul,3,Tuesday,False
20110713,2011-07-13,2011,7,Jul,3,Wednesday,False
20110714,2011-07-14,2011,7,Jul,3,Thursday,False
20110715,2011-07-15,2011,7,Jul,3,Friday,False
20110716,2011-07-16,2011,7,Jul,3,Saturday,True
20110717,2011-07-17,2011,7,Jul,3,Sunday,True
20110718,2011-07-18,2011,7,Jul,3,Monday,False
20110719,2011-07-19,2011,7,Jul,3,Tuesday,False
20110720,2011-07-20,2011,7,Jul,3,Wednesday,False
20110721,2011-07-21,2011,7,Jul,3,Thursday,False
20110722,2011-07-22,2011,7,Jul,3,Friday,False
20110723,2011-07-23,2011,7,Jul,3,Saturday,True
20110724,2011-07-24,2011,7,Jul,3,Sunday,True
20110725,2011-07-25,2011,7,Jul,3,Monday,False
20110726,2011-07-26,2011,7,Jul,3,Tuesday,False
20110727,2011-07-27,2011,7,Jul,3,Wednesday,False
20110728,2011-07-28,2011,7,Jul,3,Thursday,False
20110729,2011-07-29,2011,7,Jul,3,Friday,False
20110730,2011-07-30,2011,7,Jul,3,Saturday,True
20110731,2011-07-31,2011,7,Jul,3,Sunday,True
20110801,2011-08-01,2011,8,Aug,3,Monday,False
20110802,2011-08-02,2011,8,Aug,3,Tuesday,False
20110803,2011-08-03,2011,8,Aug,3,Wednesday,False
20110804,2011-08-04,2011,8,Aug,3,Thursday,False
20110805,2011-08-05,2011,8,Aug,3,Friday,False
20110806,2011-08-06,2011,8,Aug,3,Saturday,True
20110807,2011-08-07,2011,8,Aug,3,Sunday,True
20110808,2011-08-08,2011,8,Aug,3,Monday,False
20110809,2011-08-09,2011,8,Aug,3,Tuesday,False
20110810,2011-08-10,2011,8,Aug,3,Wednesday,False
20110811,2011-08-11,2011,8,Aug,3,Thursday,False
20110812,2011-08-12,2011,8,Aug,3,Friday,False
20110813,2011-08-13,2011,8,Aug,3,Saturday,True
20110814,2011-08-14,2011,8,Aug,3,Sunday,True
20110815,2011-08-15,2011,8,Aug,3,Monday,False
20110816,2011-08-16,2011,8,Aug,3,Tuesday,False
20110817,2011-08-17,2011,8,Aug,3,Wednesday,False
20110818,2011-08-18,2011,8,Aug,3,Thursday,False
20110819,2011-08-19,2011,8,Aug,3,Friday,False
20110820,2011-08-20,2011,8,Aug,3,Saturday,True
20110821,2011-08-21,2011,8,Aug,3,Sunday,True
20110822,2011-08-22,2011,8,Aug,3,Monday,False
20110823,2011-08-23,2011,8,Aug,3,Tuesday,False
20110824,2011-08-24,2011,8,Aug,3,Wednesday,False
20110825,2011-08-25,2011,8,Aug,3,Thursday,False
20110826,2011-08-26,2011,8,Aug,3,Friday,False
